image_id_a,image_id_b,hamming,thumb_rmse
train/cracks-and-potholes-in-road__917379_RS_290_290RS294095_20345,train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,6,0.04066707566380501
train/cracks-and-potholes-in-road__917379_RS_290_290RS294095_20345,train/cracks-and-potholes-in-road__918939_RS_290_290RS294095_28145,6,0.042715851217508316
train/cracks-and-potholes-in-road__917381_RS_290_290RS294095_20355,train/cracks-and-potholes-in-road__917389_RS_290_290RS294095_20395,6,0.0428483709692955
train/cracks-and-potholes-in-road__917381_RS_290_290RS294095_20355,train/cracks-and-potholes-in-road__917482_RS_290_290RS294095_20860,6,0.03411818668246269
train/cracks-and-potholes-in-road__917381_RS_290_290RS294095_20355,train/cracks-and-potholes-in-road__918939_RS_290_290RS294095_28145,6,0.04407626762986183
train/cracks-and-potholes-in-road__917389_RS_290_290RS294095_20395,train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,6,0.04476328566670418
train/cracks-and-potholes-in-road__917389_RS_290_290RS294095_20395,train/cracks-and-potholes-in-road__917481_RS_290_290RS294095_20856,5,0.03731914609670639
train/cracks-and-potholes-in-road__917389_RS_290_290RS294095_20395,train/cracks-and-potholes-in-road__917482_RS_290_290RS294095_20860,6,0.046801697462797165
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__917391_RS_290_290RS294095_20405,6,0.03591251000761986
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,6,0.03768417239189148
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__917449_RS_290_290RS294095_20695,4,0.03330110386013985
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__917503_RS_290_290RS294095_20965,6,0.04208501800894737
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__919525_RS_290_290RS294095_31075,5,0.04430702328681946
train/cracks-and-potholes-in-road__917390_RS_290_290RS294095_20400,train/cracks-and-potholes-in-road__919526_RS_290_290RS294095_31080,4,0.04701013118028641
train/cracks-and-potholes-in-road__917391_RS_290_290RS294095_20405,train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,6,0.04627162963151932
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917396_RS_290_290RS294095_20430,3,0.02329850010573864
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,4,0.02218475751578808
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,6,0.03808751702308655
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,5,0.030463971197605133
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,6,0.0263497494161129
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,6,0.02674686908721924
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,6,0.046339251101017
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.04891287535429001
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.03814169764518738
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917489_RS_290_290RS294095_20895,6,0.04528679698705673
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917490_RS_290_290RS294095_20900,6,0.040617745369672775
train/cracks-and-potholes-in-road__917395_RS_290_290RS294095_20425,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,4,0.03852739557623863
train/cracks-and-potholes-in-road__917396_RS_290_290RS294095_20430,train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,6,0.04002290591597557
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,4,0.03965706005692482
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,5,0.043222468346357346
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,5,0.03236686438322067
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,6,0.028354676440358162
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,6,0.029935091733932495
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,6,0.04418142884969711
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,4,0.04578973352909088
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.04796897992491722
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.0420110821723938
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,6,0.04518686607480049
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__919356_RS_290_290RS294095_30230,5,0.04025357589125633
train/cracks-and-potholes-in-road__917397_RS_290_290RS294095_20435,train/cracks-and-potholes-in-road__919413_RS_290_290RS294095_30515,6,0.0496281161904335
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,3,0.02331654168665409
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,5,0.028577318415045738
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,4,0.032462771981954575
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,2,0.02649780735373497
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,4,0.03201955184340477
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,2,0.04459908977150917
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.04961056262254715
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.03817574307322502
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,6,0.038613252341747284
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,5,0.038321610540151596
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__919357_RS_290_290RS294095_30235,5,0.04385046660900116
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,4,0.046901386231184006
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,4,0.04740382358431816
train/cracks-and-potholes-in-road__917398_RS_290_290RS294095_20441,val/cracks-and-potholes-in-road__919791_RS_290_290RS294095_32405,6,0.04389239847660065
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,2,0.03579690307378769
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,3,0.03351127356290817
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,1,0.03282621502876282
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,4,0.028669137507677078
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,5,0.041914451867341995
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,6,0.04385834187269211
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,4,0.04295898228883743
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__919357_RS_290_290RS294095_30235,6,0.044610705226659775
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,5,0.04725484549999237
train/cracks-and-potholes-in-road__917399_RS_290_290RS294095_20445,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,5,0.04628460854291916
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,5,0.024847550317645073
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,3,0.024434933438897133
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,4,0.033345043659210205
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,5,0.02935682237148285
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,6,0.0430251806974411
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,5,0.03622977063059807
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,4,0.04123587906360626
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__918373_RS_290_290RS294095_25315,6,0.04870764911174774
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__918374_RS_290_290RS294095_25320,5,0.04696842283010483
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,train/cracks-and-potholes-in-road__919547_RS_290_290RS294095_31185,6,0.043431829661130905
train/cracks-and-potholes-in-road__917400_RS_290_290RS294095_20451,val/cracks-and-potholes-in-road__919790_RS_290_290RS294095_32400,6,0.04670179262757301
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,2,0.024863863363862038
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,5,0.021970821544528008
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,4,0.038141895085573196
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,4,0.0425868034362793
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.04867757856845856
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917470_RS_290_290RS294095_20800,6,0.049704164266586304
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.040328312665224075
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917489_RS_290_290RS294095_20895,4,0.049068450927734375
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,5,0.043453264981508255
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__918976_RS_290_290RS294095_28330,5,0.048770200461149216
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919356_RS_290_290RS294095_30230,5,0.0380423404276371
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919357_RS_290_290RS294095_30235,5,0.036966558545827866
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,6,0.04110729694366455
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919546_RS_290_290RS294095_31180,6,0.04987157881259918
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919547_RS_290_290RS294095_31185,3,0.04383419454097748
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,4,0.04339377582073212
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,val/cracks-and-potholes-in-road__919789_RS_290_290RS294095_32395,4,0.048638686537742615
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,val/cracks-and-potholes-in-road__919790_RS_290_290RS294095_32400,5,0.04813182353973389
train/cracks-and-potholes-in-road__917401_RS_290_290RS294095_20455,val/cracks-and-potholes-in-road__919791_RS_290_290RS294095_32405,6,0.04557044431567192
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,5,0.028326060622930527
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,4,0.03186722472310066
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,4,0.037571217864751816
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.041353169828653336
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917470_RS_290_290RS294095_20800,6,0.043948136270046234
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.03418942168354988
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,6,0.03106563352048397
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,3,0.03552442416548729
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__918374_RS_290_290RS294095_25320,6,0.04905330017209053
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__919357_RS_290_290RS294095_30235,5,0.039043933153152466
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,6,0.04726596549153328
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__919547_RS_290_290RS294095_31185,3,0.04453607276082039
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,6,0.04618651047348976
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,val/cracks-and-potholes-in-road__919790_RS_290_290RS294095_32400,5,0.04712245240807533
train/cracks-and-potholes-in-road__917402_RS_290_290RS294095_20460,val/cracks-and-potholes-in-road__919791_RS_290_290RS294095_32405,6,0.04058167710900307
train/cracks-and-potholes-in-road__917403_RS_290_290RS294095_20465,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,5,0.0432865247130394
train/cracks-and-potholes-in-road__917415_RS_290_290RS294095_20525,train/cracks-and-potholes-in-road__917416_RS_290_290RS294095_20530,5,0.023133542388677597
train/cracks-and-potholes-in-road__917416_RS_290_290RS294095_20530,train/cracks-and-potholes-in-road__918231_RS_290_290RS294095_24605,6,0.04573393985629082
train/cracks-and-potholes-in-road__917425_RS_290_290RS294095_20576,train/cracks-and-potholes-in-road__917426_RS_290_290RS294095_20580,6,0.04436376318335533
train/cracks-and-potholes-in-road__917425_RS_290_290RS294095_20576,train/cracks-and-potholes-in-road__917542_RS_290_290RS294095_21160,6,0.04842330515384674
train/cracks-and-potholes-in-road__917426_RS_290_290RS294095_20580,train/cracks-and-potholes-in-road__917542_RS_290_290RS294095_21160,4,0.04207288473844528
train/cracks-and-potholes-in-road__917426_RS_290_290RS294095_20580,train/cracks-and-potholes-in-road__917543_RS_290_290RS294095_21165,4,0.04169657081365585
train/cracks-and-potholes-in-road__917426_RS_290_290RS294095_20580,train/cracks-and-potholes-in-road__917570_RS_290_290RS294095_21300,6,0.04927187040448189
train/cracks-and-potholes-in-road__917426_RS_290_290RS294095_20580,train/cracks-and-potholes-in-road__917577_RS_290_290RS294095_21335,6,0.037860509008169174
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,4,0.027346011251211166
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,5,0.036292724311351776
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__917495_RS_290_290RS294095_20925,5,0.04399953782558441
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__918374_RS_290_290RS294095_25320,4,0.047670941799879074
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__919357_RS_290_290RS294095_30235,5,0.04679832607507706
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__919412_RS_290_290RS294095_30511,6,0.04466134309768677
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__919547_RS_290_290RS294095_31185,3,0.0467461459338665
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,6,0.04537244141101837
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,val/cracks-and-potholes-in-road__919788_RS_290_290RS294095_32390,6,0.04769251495599747
train/cracks-and-potholes-in-road__917440_RS_290_290RS294095_20650,val/cracks-and-potholes-in-road__919790_RS_290_290RS294095_32400,5,0.044332608580589294
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,3,0.029488004744052887
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,5,0.04615187272429466
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,6,0.04607386887073517
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__918373_RS_290_290RS294095_25315,5,0.04372647777199745
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__918374_RS_290_290RS294095_25320,4,0.043570272624492645
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__919073_RS_290_290RS294095_28815,6,0.04900321736931801
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__919413_RS_290_290RS294095_30515,6,0.04434496909379959
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__919547_RS_290_290RS294095_31185,3,0.046180009841918945
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,train/cracks-and-potholes-in-road__919548_RS_290_290RS294095_31191,4,0.04901225492358208
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,val/cracks-and-potholes-in-road__919788_RS_290_290RS294095_32390,4,0.0478074736893177
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,val/cracks-and-potholes-in-road__919790_RS_290_290RS294095_32400,5,0.04571374133229256
train/cracks-and-potholes-in-road__917441_RS_290_290RS294095_20655,val/cracks-and-potholes-in-road__919791_RS_290_290RS294095_32405,6,0.049912817776203156
train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,train/cracks-and-potholes-in-road__917471_RS_290_290RS294095_20805,6,0.04859312251210213
train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,train/cracks-and-potholes-in-road__917494_RS_290_290RS294095_20920,5,0.04778076335787773
train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,train/cracks-and-potholes-in-road__918373_RS_290_290RS294095_25315,2,0.0466451570391655
train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,train/cracks-and-potholes-in-road__918374_RS_290_290RS294095_25320,3,0.046548787504434586
train/cracks-and-potholes-in-road__917442_RS_290_290RS294095_20660,train/cracks-and-potholes-in-road__919073_RS_290_290RS294095_28815,5,0.049910712987184525
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917449_RS_290_290RS294095_20695,6,0.03799039497971535
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,2,0.030650978907942772
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,2,0.031205996870994568
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917460_RS_290_290RS294095_20750,3,0.03658801317214966
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917461_RS_290_290RS294095_20755,3,0.03420347347855568
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917466_RS_290_290RS294095_20780,4,0.04179784283041954
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917467_RS_290_290RS294095_20785,4,0.03756062313914299
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917468_RS_290_290RS294095_20790,6,0.04149021953344345
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__917503_RS_290_290RS294095_20965,6,0.04273272305727005
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__918396_RS_290_290RS294095_25430,6,0.04608055204153061
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__919525_RS_290_290RS294095_31075,5,0.03732437640428543
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__919526_RS_290_290RS294095_31080,4,0.04114418104290962
train/cracks-and-potholes-in-road__917448_RS_290_290RS294095_20691,train/cracks-and-potholes-in-road__919527_RS_290_290RS294095_31085,4,0.04770809784531593
train/cracks-and-potholes-in-road__917449_RS_290_290RS294095_20695,train/cracks-and-potholes-in-road__919524_RS_290_290RS294095_31070,5,0.03619970381259918
train/cracks-and-potholes-in-road__917449_RS_290_290RS294095_20695,train/cracks-and-potholes-in-road__919525_RS_290_290RS294095_31075,5,0.04156453534960747
train/cracks-and-potholes-in-road__917449_RS_290_290RS294095_20695,train/cracks-and-potholes-in-road__919526_RS_290_290RS294095_31080,4,0.04308360815048218
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,0,0.018108250573277473
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917460_RS_290_290RS294095_20750,1,0.029961418360471725
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917461_RS_290_290RS294095_20755,1,0.021767204627394676
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917466_RS_290_290RS294095_20780,6,0.045176729559898376
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917467_RS_290_290RS294095_20785,4,0.03476528078317642
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917468_RS_290_290RS294095_20790,4,0.029662178829312325
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917469_RS_290_290RS294095_20795,5,0.026013031601905823
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917470_RS_290_290RS294095_20800,3,0.04215027391910553
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__917503_RS_290_290RS294095_20965,6,0.03858426213264465
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__918396_RS_290_290RS294095_25430,6,0.043461039662361145
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__918939_RS_290_290RS294095_28145,6,0.04388624057173729
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__919374_RS_290_290RS294095_30320,6,0.04458730295300484
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__919481_RS_290_290RS294095_30855,5,0.04434581473469734
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__919526_RS_290_290RS294095_31080,4,0.04002590477466583
train/cracks-and-potholes-in-road__917454_RS_290_290RS294095_20720,train/cracks-and-potholes-in-road__919527_RS_290_290RS294095_31085,4,0.0368204228579998
train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,train/cracks-and-potholes-in-road__917460_RS_290_290RS294095_20750,1,0.022390279918909073
train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,train/cracks-and-potholes-in-road__917461_RS_290_290RS294095_20755,1,0.02423838898539543
train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,train/cracks-and-potholes-in-road__917466_RS_290_290RS294095_20780,6,0.037603385746479034
train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,train/cracks-and-potholes-in-road__917467_RS_290_290RS294095_20785,4,0.02841208688914776
train/cracks-and-potholes-in-road__917455_RS_290_290RS294095_20725,train/cracks-and-potholes-in-road__917468_RS_290_290RS294095_20790,4,0.030253726989030838
